,id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,runtime
1439,348350,Solo: A Star Wars Story,2018-05-15,"['Science Fiction', 'Adventure', 'Action']",English,6.6,7674,40.89,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",135
1440,741074,Once Upon a Snowman,2020-10-23,"['Animation', 'Family', 'Comedy', 'Fantasy']",English,6.9,471,31.549,"The previously untold origins of Olaf, the innocent and insightful, summer-loving snowman are revealed as we follow Olaf’s first steps as he comes to life and searches for his identity in the snowy mountains outside Arendelle.",7
1441,11824,Teen Wolf,1985-08-23,"['Comedy', 'Fantasy', 'Romance']",English,6.2,975,48.98,When a shy teenager's new-found powers help him score at basketball - and with the popular girls - he has some pretty hairy decisions to make.,91
1442,676705,Pil's Adventures,2021-08-11,"['Animation', 'Adventure', 'Fantasy', 'Comedy', 'Family']",French,6.7,151,25.556,"Pil, a little vagabond girl, lives on the streets of the medieval city of Roc-en-Brume, along with her three tame weasels. She survives of food stolen from the castle of the sinister Regent Tristain. One day, to escape his guards, Pil disguises herself as a princess. Thus she embarks upon a mad, delirious adventure, together with Crobar, a big clumsy guard who thinks she's a noble, and Rigolin, a young crackpot jester. Pil is going to have to save Roland, rightful heir to the throne under the curse of a spell. This adventure will turn the entire kingdom upside down, and teach Pil that nobility can be found in all of us.",89
1443,258230,A Monster Calls,2016-10-07,"['Drama', 'Fantasy']",English,7.3,3046,53.732,A boy imagines a monster that helps him deal with his difficult life and see the world in a different way.,108
1444,843267,Princess Principal Crown Handler: Chapter 2,2021-09-23,"['Animation', 'Action', 'Adventure', 'Drama', 'Mystery']",Japanese,7.3,3,34.145,The second out of six movie sequels to the TV series.,56
1445,806368,The Son,2022-11-10,['Drama'],English,6.6,171,33.824,"A successful lawyer, with a new wife and infant, agrees to care for his teenage son from a previous marriage after his ex-wife becomes concerned about the boy's wayward behavior.",123
1446,18334,Guinea Pig: Devil's Experiment,1985-09-04,['Horror'],Japanese,4.7,114,31.767,"A group of guys capture a young girl with the intent of hurting her. They torture her in many ways, from beating her to putting a sharp piece of needle-like metal through her eye which pierces across her retina.",43
1447,14337,Primer,2004-10-08,"['Science Fiction', 'Drama', 'Thriller']",English,6.8,1874,58.472,"Friends and fledgling entrepreneurs invent a device in their garage which reduces the apparent mass of any object placed inside it, but they discover that it has some highly unexpected capabilities - ones that could enable them to do and to have seemingly anything they want. Taking advantage of this unique opportunity is the first challenge they face. Dealing with the consequences is the next.",77
1448,41630,No Strings Attached,2011-01-21,"['Comedy', 'Romance']",English,6.3,4274,36.263,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?",107
1449,862551,Me Time,2022-08-26,['Comedy'],English,6.0,676,37.083,"With his family away, a devoted stay-at-home dad enjoys his first me time in years by joining his hard-partying old friend on a wild birthday adventure.",104
1450,48650,Room in Rome,2010-05-07,"['Drama', 'Romance']",Spanish,6.4,533,36.007,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two young and recently acquainted women, to have a physical adventure that touches their very souls.",109
1451,133121,Resident Evil: Damnation,2012-09-25,"['Animation', 'Horror', 'Action']",English,6.9,712,36.507,"U.S. federal agent Leon S. Kennedy sneaks into the ""East Slavic Republic"" to verify rumors that Bio-Organic Weapons (BOWs) are being used in the country's civil war, which the U.S. and Russia are making preparations to jointly intervene in. Right after his infiltration, the U.S. government orders him to leave immediately. Determined to uncover the truth, Leon ignores the order and enters the battlefield to end the chain of tragedies caused by the BOWs.",100
1452,59967,Looper,2012-09-26,"['Action', 'Thriller', 'Science Fiction']",English,6.9,9376,46.503,"In the futuristic action thriller Looper, time travel will be invented but it will be illegal and only available on the black market. When the mob wants to get rid of someone, they will send their target 30 years into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.",118
1453,10515,Castle in the Sky,1986-08-02,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family', 'Romance']",Japanese,8.0,3547,43.749,A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.,125
1454,954,Mission: Impossible,1996-05-22,"['Adventure', 'Action', 'Thriller']",English,7.0,7661,41.663,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",110
1455,8689,Cannibal Holocaust,1980-02-07,['Horror'],Italian,6.3,1389,37.999,A New York University professor returns from a rescue mission to the Amazon rainforest with the footage shot by a lost team of documentarians who were making a film about the area's local cannibal tribes.,96
1456,38,Eternal Sunshine of the Spotless Mind,2004-03-19,"['Science Fiction', 'Drama', 'Romance']",English,8.1,13320,38.399,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",108
1457,782054,Doraemon: Nobita's Little Star Wars 2021,2022-03-04,"['Animation', 'Science Fiction', 'Adventure']",Japanese,5.8,60,31.584,"One day during summer vacation, a palm-sized alien named Papi appears from a small rocket that Nobita picks up. He is the president of Pirika, a small planet in outer space, and has come to Earth to escape the rebels. Doraemon and his friends are puzzled by Papi’s small size, but as they play together using the secret tool “Small Light”, they gradually become friends. However, a whale-shaped space battleship comes to earth and attacks Doraemon, Nobita and the others in order to capture Papi. Feeling responsible for getting everyone involved, Papi tries to stand up to the rebels. Doraemon and his friends leave for the planet Pirika to protect their dear friend and his home.",108
1458,20662,Robin Hood,2010-05-12,"['Action', 'Adventure', 'Drama']",English,6.4,4127,37.49,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",140
1459,481084,The Addams Family,2019-10-10,"['Family', 'Animation', 'Comedy', 'Fantasy']",English,6.6,2038,30.499,"The Addams family's lives begin to unravel when they face-off against a treacherous, greedy crafty reality-TV host while also preparing for their extended family to arrive for a major celebration.",86
1460,928999,Desperate Riders,2022-02-25,"['Western', 'Action']",English,6.1,50,31.025,"After Kansas Red rescues young Billy from a card-game shootout, the boy asks Red for help protecting his family from the outlaw Thorn, who’s just kidnapped Billy’s mother, Carol. As Red and Billy ride off to rescue Carol, they run into beautiful, tough-as-nails Leslie, who’s managed to escape Thorn’s men. The three race to stop Thorn’s wedding to Carol with guns a-blazing - but does she want to be rescued?",90
1461,349445,Uniform Virgin: The Prey,1986-08-09,['Drama'],Japanese,5.0,3,35.069,A viciously sadistic tale of an orgy of rape and violence in a Japanese high school.,67
1462,6114,Bram Stoker's Dracula,1992-11-13,"['Romance', 'Horror']",English,7.4,4463,33.72,"When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Murray, the reincarnation of Dracula's long-dead wife Elisabeta, obsessed vampire hunter Dr. Van Helsing sets out to end the madness.",128
1463,277217,Descendants,2015-07-31,"['Family', 'Music', 'Adventure', 'Comedy', 'Fantasy', 'TV Movie']",English,7.1,2097,32.974,"A present-day idyllic kingdom where the benevolent teenage son of King Adam and Queen Belle offers a chance of redemption for the troublemaking offspring of Disney's classic villains: Cruella De Vil (Carlos), Maleficent (Mal), the Evil Queen (Evie) and Jafar (Jay).",112
1464,10530,Pocahontas,1995-06-14,"['Adventure', 'Animation', 'Family', 'Romance']",English,6.9,5163,30.917,"Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.",81
1465,210577,Gone Girl,2014-10-01,"['Mystery', 'Thriller', 'Drama']",English,7.9,16911,49.026,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",149
